County,Year,Population,Index Count,Index Rate,Violent Count,Violent Rate,Property Count,Property Rate,Firearm Count,Firearm Rate
Cortland,2013,"49,599","1,064","2,145.2",51,102.8,"1,013","2,042.4",4,8.1
Cortland,2012,"49,629","1,105","2,226.5",64,129.0,"1,041","2,097.6",6,12.1
Cortland,2011,"49,558","1,104","2,227.7",74,149.3,"1,030","2,078.4",4,8.1
Cortland,2010,"47,401","1,066","2,248.9",65,137.1,"1,001","2,111.8",6,12.7
Cortland,2009,"48,257","1,084","2,246.3",106,219.7,978,"2,026.6",6,12.4
Cortland,2008,"48,328","1,106","2,288.5",112,231.7,994,"2,056.8",4,8.3
Cortland,2007,"48,336","1,285","2,658.5",116,240.0,"1,169","2,418.5",14,29.0
Cortland,2006,"48,752","1,169","2,397.9",112,229.7,"1,057","2,168.1",4,8.2
Cortland,2005,"49,076","1,396","2,844.6",130,264.9,"1,266","2,579.7",3,6.1
Cortland,2004,"48,785","1,374","2,816.4",107,219.3,"1,267","2,597.1",6,12.3
Cortland,2003,"48,897","1,366","2,793.6",95,194.3,"1,271","2,599.3",6,12.3
Cortland,2002,"49,062","1,513","3,083.9",93,189.6,"1,420","2,894.3",4,8.2
Cortland,2001,"48,688","1,587","3,259.5",101,207.4,"1,486","3,052.1",3,6.2
Cortland,2000,"50,063","1,633","3,261.9",105,209.7,"1,528","3,052.2",1,2.0
Cortland,1999,"48,089","1,692","3,518.5",86,178.8,"1,606","3,339.6",2,4.2
Cortland,1998,"48,947","1,865","3,810.2",125,255.4,"1,740","3,554.9",2,4.1
Cortland,1997,"49,278","2,020","4,099.2",105,213.1,"1,915","3,886.1",2,4.1
Cortland,1996,"49,410","2,242","4,537.5",128,259.1,"2,114","4,278.5",10,20.2
Cortland,1995,"49,280","2,101","4,263.4",88,178.6,"2,013","4,084.8",3,6.1
Cortland,1994,"49,608","2,039","4,110.2",99,199.6,"1,940","3,910.7",4,8.1
Cortland,1993,"49,686","2,093","4,212.5",102,205.3,"1,991","4,007.2",4,8.1
Cortland,1992,"49,310","2,108","4,275.0",110,223.1,"1,998","4,051.9",5,10.1
Cortland,1991,"49,146","2,193","4,462.2",83,168.9,"2,110","4,293.3",1,2.0
Cortland,1990,"48,963","2,123","4,335.9",96,196.1,"2,027","4,139.9",2,4.1
Delaware,2016,"44,601",658,"1,475.3",92,206.3,566,"1,269.0",4,9.0
Delaware,2015,"45,371",740,"1,631.0",79,174.1,661,"1,456.9",8,17.6
Delaware,2014,"45,709",769,"1,682.4",58,126.9,711,"1,555.5",11,24.1
Delaware,2013,"46,322",806,"1,740.0",56,120.9,750,"1,619.1",13,28.1
Delaware,2012,"46,974",763,"1,624.3",63,134.1,700,"1,490.2",8,17.0
Delaware,2011,"47,349",813,"1,717.0",76,160.5,737,"1,556.5",10,21.1
Delaware,2010,"43,997",765,"1,738.8",62,140.9,703,"1,597.8",10,22.7
Delaware,2009,"45,075",754,"1,672.8",69,153.1,685,"1,519.7",7,15.5
Delaware,2008,"45,266",738,"1,630.4",74,163.5,664,"1,466.9",10,22.1
Delaware,2007,"45,894",848,"1,847.7",91,198.3,757,"1,649.5",8,17.4
Delaware,2006,"46,826",805,"1,719.1",78,166.6,727,"1,552.6",3,6.4
Delaware,2005,"47,396",747,"1,576.1",82,173.0,665,"1,403.1",12,25.3
Delaware,2004,"47,317",844,"1,783.7",88,186.0,756,"1,597.7",4,8.5
Delaware,2003,"47,382",937,"1,977.5",111,234.3,826,"1,743.3",9,19.0
Delaware,2002,"48,513",936,"1,929.4",135,278.3,801,"1,651.1",7,14.4
Delaware,2001,"48,143",812,"1,686.6",113,234.7,699,"1,451.9",15,31.2
Delaware,2000,"48,349",701,"1,449.9",104,215.1,597,"1,234.8",3,6.2
Delaware,1999,"46,140",832,"1,803.2",102,221.1,730,"1,582.1",7,15.2
Delaware,1998,"46,653",798,"1,710.5",99,212.2,699,"1,498.3",6,12.9
Delaware,1997,"47,642",969,"2,033.9",104,218.3,865,"1,815.6",3,6.3
Delaware,1996,"47,772","1,121","2,346.6",87,182.1,"1,034","2,164.4",6,12.6
Delaware,1995,"47,647","1,153","2,419.9",92,193.1,"1,061","2,226.8",2,4.2
Delaware,1994,"47,664","1,184","2,484.1",76,159.4,"1,108","2,324.6",5,10.5
Delaware,1993,"47,743","1,150","2,408.7",88,184.3,"1,062","2,224.4",7,14.7
Delaware,1992,"47,555","1,076","2,262.6",85,178.7,991,"2,083.9",10,21.0
Delaware,1991,"47,398","1,202","2,536.0",75,158.2,"1,127","2,377.7",1,2.1
Delaware,1990,"47,225","1,092","2,312.3",73,154.6,"1,019","2,157.8",3,6.4
Dutchess,2016,"293,404","4,109","1,400.5",565,192.6,"3,544","1,207.9",70,23.9
Dutchess,2015,"295,721","4,517","1,527.5",558,188.7,"3,959","1,338.8",69,23.3
Dutchess,2014,"297,173","4,831","1,625.7",561,188.8,"4,270","1,436.9",106,35.7
Dutchess,2013,"297,521","5,121","1,721.2",584,196.3,"4,537","1,524.9",112,37.6
Dutchess,2012,"299,607","5,900","1,969.2",678,226.3,"5,222","1,742.9",105,35.0
Dutchess,2011,"298,825","5,677","1,899.8",625,209.2,"5,052","1,690.6",91,30.5
Dutchess,2010,"291,541","5,937","2,036.4",724,248.3,"5,213","1,788.1",118,40.5
Dutchess,2009,"294,145","6,095","2,072.1",909,309.0,"5,186","1,763.1",120,40.8
Dutchess,2008,"294,181","6,537","2,222.1",892,303.2,"5,645","1,918.9",201,68.3
Dutchess,2007,"296,416","6,421","2,166.2",895,301.9,"5,526","1,864.3",167,56.3
Dutchess,2006,"295,638","5,973","2,020.4",854,288.9,"5,119","1,731.5",168,56.8
Dutchess,2005,"293,815","6,023","2,049.9",826,281.1,"5,197","1,768.8",99,33.7
Dutchess,2004,"291,445","5,310","1,822.0",747,256.3,"4,563","1,565.6",92,31.6
Dutchess,2003,"288,241","6,225","2,159.7",786,272.7,"5,439","1,887.0",94,32.6
Dutchess,2002,"282,823","5,968","2,110.2",696,246.1,"5,272","1,864.1",116,41.0
Dutchess,2001,"280,666","6,118","2,179.8",627,223.4,"5,491","1,956.4",72,25.7
Dutchess,2000,"279,733","6,346","2,268.6",609,217.7,"5,737","2,050.9",77,27.5
Dutchess,1999,"265,628","6,618","2,491.5",603,227.0,"6,015","2,264.4",93,35.0
Dutchess,1998,"265,243","6,635","2,501.5",680,256.4,"5,955","2,245.1",85,32.0
Dutchess,1997,"260,996","7,565","2,898.5",840,321.8,"6,725","2,576.7",88,33.7
Dutchess,1996,"261,693","7,635","2,917.5",935,357.3,"6,700","2,560.3",98,37.4
Dutchess,1995,"260,997","7,687","2,945.2","1,103",422.6,"6,584","2,522.6",131,50.2
Dutchess,1994,"263,713","7,570","2,870.5",889,337.1,"6,681","2,533.4",119,45.1
Dutchess,1993,"264,128","7,908","2,994.0",888,336.2,"7,020","2,657.8",132,50.0
Dutchess,1992,"261,299","9,046","3,461.9","1,017",389.2,"8,029","3,072.7",146,55.9
Dutchess,1991,"260,427","9,240","3,548.0",974,374.0,"8,266","3,174.0",139,53.4
Dutchess,1990,"259,462","8,957","3,452.1","1,104",425.5,"7,853","3,026.6",110,42.4
Erie,2016,"917,172","25,818","2,815.0","3,792",413.4,"22,026","2,401.5","1,154",125.8
Erie,2015,"922,022","26,091","2,829.8","3,788",410.8,"22,303","2,418.9","1,022",110.8
Erie,2014,"921,558","28,347","3,076.0","3,925",425.9,"24,422","2,650.1","1,101",119.5
Erie,2013,"920,162","29,295","3,183.7","4,089",444.4,"25,206","2,739.3","1,092",118.7
Erie,2012,"922,983","31,468","3,409.4","4,227",458.0,"27,241","2,951.4","1,186",128.5
Erie,2011,"923,171","31,411","3,402.5","4,201",455.1,"27,210","2,947.4","1,155",125.1
Erie,2010,"895,158","32,568","3,638.2","4,528",505.8,"28,040","3,132.4","1,144",127.8
Erie,2009,"905,273","32,656","3,607.3","4,915",542.9,"27,741","3,064.4","1,331",147.0
Erie,2008,"908,651","33,375","3,673.0","4,735",521.1,"28,640","3,151.9","1,299",143.0
Erie,2007,"914,914","33,249","3,634.1","4,541",496.3,"28,708","3,137.8","1,231",134.5
Erie,2006,"933,195","32,581","3,491.3","5,015",537.4,"27,566","2,953.9","1,450",155.4
Erie,2005,"937,659","34,458","3,674.9","5,017",535.1,"29,441","3,139.8","1,353",144.3
Erie,2004,"943,107","33,304","3,531.3","4,715",499.9,"28,589","3,031.4","1,068",113.2
Erie,2003,"946,656","34,622","3,657.3","4,843",511.6,"29,779","3,145.7","1,184",125.1
Erie,2002,"959,333","32,269","3,363.7","4,635",483.1,"27,634","2,880.5","1,101",114.8
Erie,2001,"952,014","35,182","3,695.5","4,572",480.2,"30,610","3,215.3","1,032",108.4
Erie,2000,"965,641","35,471","3,673.3","4,545",470.7,"30,926","3,202.6","1,074",111.2
Erie,1999,"935,566","35,890","3,836.2","4,162",444.9,"31,728","3,391.3",852,91.1
Erie,1998,"946,455","39,325","4,155.0","4,535",479.2,"34,790","3,675.8",876,92.6
Erie,1997,"965,877","44,160","4,572.0","5,100",528.0,"39,060","4,044.0","1,225",126.8
Erie,1996,"968,442","46,220","4,772.6","5,546",572.7,"40,674","4,199.9","1,299",134.1
Erie,1995,"965,846","49,897","5,166.1","8,179",846.8,"41,718","4,319.3","1,457",150.9
Erie,1994,"975,490","51,657","5,295.5","8,752",897.2,"42,905","4,398.3","1,749",179.3
Erie,1993,"977,004","53,398","5,465.5","8,100",829.1,"45,298","4,636.4","1,440",147.4
Erie,1992,"975,430","56,304","5,772.2","8,516",873.1,"47,788","4,899.2","1,364",139.8
Erie,1991,"972,153","55,414","5,700.1","8,277",851.4,"47,137","4,848.7",989,101.7
Erie,1990,"968,532","52,314","5,401.4","7,390",763.0,"44,924","4,638.4",758,78.3
Essex,2016,"36,615",393,"1,073.3",56,152.9,337,920.4,4,10.9
Essex,2015,"36,992",382,"1,032.7",46,124.4,336,908.3,3,8.1
Essex,2014,"37,221",341,916.1,44,118.2,297,797.9,8,21.5
Essex,2013,"37,412",449,"1,200.1",43,114.9,406,"1,085.2",5,13.4
Essex,2012,"37,885",517,"1,364.7",43,113.5,474,"1,251.2",13,34.3
Essex,2011,"38,031",617,"1,622.4",47,123.6,570,"1,498.8",3,7.9
Essex,2010,"35,964",523,"1,454.2",37,102.9,486,"1,351.4",6,16.7
Essex,2009,"36,495",520,"1,424.9",49,134.3,471,"1,290.6",2,5.5
Essex,2008,"36,790",467,"1,269.4",51,138.6,416,"1,130.7",3,8.2
Essex,2007,"37,259",540,"1,449.3",80,214.7,460,"1,234.6",2,5.4
Essex,2006,"37,515",552,"1,471.4",55,146.6,497,"1,324.8",2,5.3
Essex,2005,"38,957",549,"1,409.2",53,136.0,496,"1,273.2",4,10.3
Essex,2004,"39,067",470,"1,203.1",61,156.1,409,"1,046.9",4,10.2
Essex,2003,"39,001",568,"1,456.4",51,130.8,517,"1,325.6",0,0.0
Essex,2002,"39,222",672,"1,713.3",64,163.2,608,"1,550.2",6,15.3
Essex,2001,"38,922",719,"1,847.3",58,149.0,661,"1,698.3",3,7.7
Essex,2000,"39,114",767,"1,960.9",125,319.6,642,"1,641.4",1,2.6
Essex,1999,"37,592",649,"1,726.4",111,295.3,538,"1,431.2",0,0.0
Essex,1998,"38,449",646,"1,680.1",86,223.7,560,"1,456.5",2,5.2
Essex,1997,"37,875",682,"1,800.7",80,211.2,602,"1,589.4",2,5.3
Essex,1996,"37,978",728,"1,916.9",75,197.5,653,"1,719.4",2,5.3
Essex,1995,"37,878",727,"1,919.3",74,195.4,653,"1,724.0",0,0.0
Essex,1994,"37,646",740,"1,965.7",91,241.7,649,"1,724.0",9,23.9
Essex,1993,"37,707",772,"2,047.4",96,254.6,676,"1,792.8",2,5.3
Essex,1992,"37,411",871,"2,328.2",88,235.2,783,"2,093.0",5,13.4
Essex,1991,"37,288",899,"2,411.0",82,219.9,817,"2,191.1",3,8.0
Essex,1990,"37,152",959,"2,581.3",78,209.9,881,"2,371.3",4,10.8
Franklin,2016,"50,135",706,"1,408.2",108,215.4,598,"1,192.8",7,14.0
Franklin,2015,"51,082",840,"1,644.4",88,172.3,752,"1,472.1",3,5.9
Franklin,2014,"51,796",850,"1,641.1",53,102.3,797,"1,538.7",6,11.6
Franklin,2013,"51,936",875,"1,684.8",61,117.5,814,"1,567.3",7,13.5
Franklin,2012,"51,829","1,042","2,010.5",57,110.0,985,"1,900.5",4,7.7
Franklin,2011,"51,831",973,"1,877.3",61,117.7,912,"1,759.6",2,3.9
Franklin,2010,"49,634",943,"1,899.9",57,114.8,886,"1,785.1",3,6.0
Franklin,2009,"50,448",937,"1,857.4",65,128.8,872,"1,728.5",8,15.9
Franklin,2008,"50,353","1,003","1,991.9",95,188.7,908,"1,803.3",2,4.0
Franklin,2007,"50,805",997,"1,962.4",145,285.4,852,"1,677.0",13,25.6
Franklin,2006,"51,170",965,"1,885.9",157,306.8,808,"1,579.1",9,17.6
Franklin,2005,"51,082",867,"1,697.3",155,303.4,712,"1,393.8",8,15.7
Franklin,2004,"51,154","1,029","2,011.6",165,322.6,864,"1,689.0",2,3.9
Franklin,2003,"51,051","1,003","1,964.7",193,378.1,810,"1,586.6",4,7.8
Franklin,2002,"51,622","1,059","2,051.5",197,381.6,862,"1,669.8",5,9.7
Franklin,2001,"51,228","1,018","1,987.2",199,388.5,819,"1,598.7",1,2.0
Franklin,2000,"50,590","1,020","2,016.2",205,405.2,815,"1,611.0",2,4.0
Franklin,1999,"48,639",928,"1,907.9",177,363.9,751,"1,544.0",2,4.1
Franklin,1998,"49,032",847,"1,727.4",173,352.8,674,"1,374.6",2,4.1
Franklin,1997,"49,028","1,089","2,221.2",163,332.5,926,"1,888.7",2,4.1
Franklin,1996,"49,161","1,157","2,353.5",179,364.1,978,"1,989.4",7,14.2
Franklin,1995,"49,030","1,267","2,584.1",237,483.4,"1,030","2,100.8",5,10.2
Franklin,1994,"48,122","1,193","2,479.1",232,482.1,961,"1,997.0",7,14.5
Franklin,1993,"48,199","1,208","2,506.3",177,367.2,"1,031","2,139.0",8,16.6
Franklin,1992,"46,868","1,063","2,268.1",160,341.4,903,"1,926.7",8,17.1
Franklin,1991,"46,713","1,147","2,455.4",197,421.7,950,"2,033.7",5,10.7
Franklin,1990,"46,540","1,166","2,505.4",226,485.6,940,"2,019.8",7,15.0
Fulton,2016,"53,221","1,094","2,055.6",146,274.3,948,"1,781.3",10,18.8
Fulton,2015,"53,542","1,309","2,444.8",123,229.7,"1,186","2,215.1",10,18.7
Fulton,2014,"54,329","1,465","2,696.5",63,116.0,"1,402","2,580.6",8,14.7
Fulton,2013,"54,677","1,527","2,792.8",62,113.4,"1,465","2,679.4",14,25.6
Fulton,2012,"55,347","1,559","2,816.8",52,94.0,"1,507","2,722.8",9,16.3
Fulton,2011,"55,649","1,605","2,884.1",61,109.6,"1,544","2,774.5",14,25.2
Fulton,2010,"54,344","1,689","3,108.0",123,226.3,"1,566","2,881.6",24,44.2
Fulton,2009,"54,912","1,522","2,771.7",112,204.0,"1,410","2,567.7",18,32.8
Fulton,2008,"55,012","1,487","2,703.0",99,180.0,"1,388","2,523.1",12,21.8
Fulton,2007,"55,242","1,615","2,923.5",132,238.9,"1,483","2,684.6",14,25.3
Fulton,2006,"55,675","1,517","2,724.7",100,179.6,"1,417","2,545.1",13,23.3
Fulton,2005,"55,542","1,607","2,893.3",109,196.2,"1,498","2,697.1",11,19.8
Fulton,2004,"55,312","1,499","2,710.1",95,171.8,"1,404","2,538.3",13,23.5
Fulton,2003,"55,143","1,288","2,335.7",82,148.7,"1,206","2,187.0",12,21.8
Fulton,2002,"55,598","1,495","2,688.9",74,133.1,"1,421","2,555.8",4,7.2
Fulton,2001,"55,174","1,476","2,675.2",93,168.6,"1,383","2,506.6",6,10.9
Fulton,2000,"55,116","1,513","2,745.1",134,243.1,"1,379","2,502.0",20,36.3
Fulton,1999,"52,976","1,532","2,891.9",140,264.3,"1,392","2,627.6",5,9.4
Fulton,1998,"53,399","1,596","2,988.8",159,297.8,"1,437","2,691.1",7,13.1
Fulton,1997,"54,330","1,771","3,259.7",170,312.9,"1,601","2,946.8",9,16.6
Fulton,1996,"54,478","2,145","3,937.4",174,319.4,"1,971","3,618.0",9,16.5
Fulton,1995,"54,334","2,276","4,188.9",141,259.5,"2,135","3,929.4",7,12.9
Fulton,1994,"54,154","2,125","3,924.0",122,225.3,"2,003","3,698.7",8,14.8
Fulton,1993,"54,241","2,197","4,050.4",123,226.8,"2,074","3,823.7",6,11.1
Fulton,1992,"54,572","2,064","3,782.2",123,225.4,"1,941","3,556.8",5,9.2
Fulton,1991,"54,391","2,252","4,140.4",123,226.1,"2,129","3,914.3",7,12.9
Fulton,1990,"54,191","2,259","4,168.6",98,180.8,"2,161","3,987.7",8,14.8
Genesee,2016,"58,209","1,258","2,161.2",126,216.5,"1,132","1,944.7",9,15.5
Genesee,2015,"58,705","1,199","2,042.4",115,195.9,"1,084","1,846.5",4,6.8
Genesee,2014,"59,274","1,518","2,561.0",112,189.0,"1,406","2,372.0",6,10.1
Genesee,2013,"59,887","1,467","2,449.6",109,182.0,"1,358","2,267.6",18,30.1
Genesee,2012,"60,189","1,453","2,414.1",92,152.9,"1,361","2,261.2",6,10.0
Genesee,2011,"60,220","1,439","2,389.6",112,186.0,"1,327","2,203.6",6,10.0
Genesee,2010,"56,871","1,462","2,570.7",107,188.1,"1,355","2,382.6",9,15.8
Genesee,2009,"57,420","1,497","2,607.1",92,160.2,"1,405","2,446.9",12,20.9
Genesee,2008,"57,721","1,446","2,505.2",113,195.8,"1,333","2,309.4",11,19.1
Genesee,2007,"58,342","1,441","2,469.9",87,149.1,"1,354","2,320.8",6,10.3
Genesee,2006,"59,301","1,754","2,957.8",106,178.7,"1,648","2,779.0",4,6.7
Genesee,2005,"59,775","1,693","2,832.3",96,160.6,"1,597","2,671.7",7,11.7
Genesee,2004,"60,136","1,825","3,034.8",108,179.6,"1,717","2,855.2",10,16.6
Genesee,2003,"59,901","1,778","2,968.2",115,192.0,"1,663","2,776.2",17,28.4
Genesee,2002,"60,946","1,683","2,761.5",108,177.2,"1,575","2,584.3",4,6.6
Genesee,2001,"60,481","1,585","2,620.7",96,158.7,"1,489","2,461.9",6,9.9
Genesee,2000,"63,061","1,634","2,591.1",85,134.8,"1,549","2,456.4",9,14.3
Genesee,1999,"60,725","1,461","2,405.9",87,143.3,"1,374","2,262.7",5,8.2
Genesee,1998,"61,938","1,419","2,291.0",97,156.6,"1,322","2,134.4",14,22.6
Genesee,1997,"61,177","1,566","2,559.8",107,174.9,"1,459","2,384.9",7,11.4
Genesee,1996,"61,341","1,648","2,686.6",126,205.4,"1,522","2,481.2",11,17.9
Genesee,1995,"61,178","1,759","2,875.2",104,170.0,"1,655","2,705.2",8,13.1
Genesee,1994,"61,036","1,690","2,768.9",102,167.1,"1,588","2,601.7",6,9.8
Genesee,1993,"61,132","1,667","2,726.9",92,150.5,"1,575","2,576.4",11,18.0
Genesee,1992,"60,484","1,767","2,921.4",79,130.6,"1,688","2,790.8",2,3.3
Genesee,1991,"60,283","1,752","2,906.3",107,177.5,"1,645","2,728.8",6,10.0
